seed_bank,breeder_name,source_url,scraped_at,url_domain,extraction_version,meta_viewport,meta_description,meta_robots,meta_og_locale,meta_og_type,meta_og_title,meta_og_description,meta_og_url,meta_og_site_name,meta_article_publisher,meta_og_updated_time,meta_og_image,meta_og_image_secure_url,meta_og_image_width,meta_og_image_height,meta_og_image_alt,meta_og_image_type,meta_twitter_card,meta_twitter_title,meta_twitter_description,meta_twitter_site,meta_twitter_creator,meta_twitter_image,meta_generator,meta_msapplication_tileimage,page_title,prices_usd,min_price_usd,max_price_usd,avg_price_usd,thc_content,effects_all,primary_effect,flavors_all,primary_flavor,total_image_count,product_images,has_awards,genetics_lineage,strain_name,extraction_methods_used,method_count,data_completeness_score,market_tier,total_fields_captured,jsonld_product_name,jsonld_description,jsonld_brand,jsonld_sku,jsonld_price,jsonld_currency,jsonld_availability,meta_product_availability,meta_product_retailer_item_id,meta_twitter_label1,meta_twitter_data1,meta_twitter_label2,meta_twitter_data2,spec_pack_size,spec_breeder,spec_zkittlez_og_auto,spec_genetics,spec_seed_type,spec_zkittlez_og_auto_type,spec_thc,spec_cbd,spec_flowering_time,spec_yield,spec_difficulty,spec_aroma___flavor,spec_effects,spec_purple_punch_auto,spec_og_kush_auto,cbd_content,spec_aroma,spec_wedding_cake_auto,spec_wedding_cake_auto_type,spec_zkittlez_auto,spec_wedding_cake,spec_wedding_cake_type,spec_girl_scout_cookies,spec_gelato,flowering_time,spec_watermelon_zkittlez,spec_watermelon_zkittlez_type,spec_original_zkittlez,spec_watermelon,spec_tropicanna_banana,spec_tropicanna_banana_type,spec_tropicanna_cookies,spec_banana_kush,awards,spec_strawberry_lemonade,spec_strawberry_lemonade_type,spec_strawberry_cough,spec_lemon_haze,spec_skywalker_og_auto,spec_skywalker_og_auto_type,spec_northern_lights_auto,spec_shiskaberry,spec_shiskaberry_type,spec_blueberry,spec_purple_kush,meta_product_price_amount,meta_product_price_currency,spec_runtz_auto,spec_runtz_auto_type,spec_gelato_auto,spec_purple_punch_auto_type,spec_granddaddy_purple_auto,spec_critical_purple_auto,spec_purple_punch,spec_purple_punch_type,spec_granddaddy_purple,spec_mimosa_evo,spec_mimosa_evo_type,spec_original_mimosa,spec_orange_cookies,spec_lsd_auto,spec_lsd_auto_type,spec_island_punch_auto,spec_island_punch_auto_type,spec_tangie_auto,spec_pineapple_express_auto,spec_gorilla_zkittlez_auto,spec_gorilla_zkittlez_auto_type,spec_gorilla_glue_auto,spec_gorilla_glue_auto_type,spec_white_widow_auto,spec_glue_gelato_auto,spec_glue_gelato_auto_type,spec_glookies,spec_glookies_type,spec_original_gorilla_glue,spec_dos_si_dos_auto,spec_dos_si_dos_auto_type,spec_girl_scout_cookies_auto,spec_deadhead_og_auto,spec_deadhead_og_auto_type,spec_clementine_slush,spec_clementine_slush_type,spec_bubba_kush,spec_bubba_kush_type,spec_northern_lights
Seeds Here Now,Seeds Here Now,https://seedsherenow.com/shop/ztarfighter-regular-omuerta-genetix/,2026-01-12T17:27:59.819519,seedsherenow.com,2,"width=device-width, initial-scale=1","Explore Omuerta Genetix: Canadian breeder of high THC, probiotically bred cannabis seeds, designed for superior performance and rigorous testing. | SHN","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",en_US,article,Omuerta Genetix: High-THC Cannabis Seeds With Proven Lineage,"Explore Omuerta Genetix: Canadian breeder of high THC, probiotically bred cannabis seeds, designed for superior performance and rigorous testing. | SHN",https://seedsherenow.com/breeders/omuerta-genetix/,Seeds Here Now,https://www.facebook.com/seedsherenowdotcom,2025-11-21T09:11:03-08:00,https://seedsherenow.com/wp-content/uploads/2021/02/logo-omuerta-genetix.png,https://seedsherenow.com/wp-content/uploads/2021/02/logo-omuerta-genetix.png,420,420,logo-omuerta-genetix,image/png,summary_large_image,Omuerta Genetix: High-THC Cannabis Seeds With Proven Lineage,"Explore Omuerta Genetix: Canadian breeder of high THC, probiotically bred cannabis seeds, designed for superior performance and rigorous testing. | SHN",@SeedsHeredotNow,@SeedsHeredotNow,https://seedsherenow.com/wp-content/uploads/2021/02/logo-omuerta-genetix.png,image-prioritizer 1.0.0-beta2,https://seedsherenow.com/wp-content/uploads/2025/07/cropped-android-chrome-512x512-2-270x270.png,Omuerta Genetix: High-THC Cannabis Seeds With Proven Lineage,"30.0, 39.55, 50.0, 58.88, 78.88, 98.88",30,98.88,55.71,20,happy,happy,berry,berry,23,"https://seedsherenow.com/wp-content/uploads/2025/08/cropped-SHN_logo.png.webp, https://seedsherenow.com/wp-content/themes/seeds-here-now-2025/images/search-normal.svg, https://seedsherenow.com/wp-content/themes/seeds-here-now-2025/images/user.svg, https://seedsherenow.com/wp-content/themes/seeds-here-now-2025/images/shopping-cart-white.svg, https://seedsherenow.com/wp-content/uploads/2021/02/logo-omuerta-genetix.png",FALSE,"🚨 Exotic Genetix Drop LIVE NOW — Limited Packs, Don’t Sleep!",Omuerta Genetix,"['Meta Tags', 'Pricing', 'Cannabis Data', 'Media Assets', 'Awards', 'Genetics']",6,33.6,Basic,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds Here Now,Seeds Here Now,https://seedsherenow.com/shop/zkittlez-og-autoflower-barneys-farm/,2026-01-12T17:28:00.082655,seedsherenow.com,2,"width=device-width, initial-scale=1",Zkittlez OG Auto seeds by Barney's Farm | 22% THC potency + ready in 7-9 weeks | Premium genetics with germination guarantee | Order today!,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",en_US,product,Zkittlez OG Autoflower Cannabis Seeds For Sale | Dense Buds,Zkittlez OG Auto seeds by Barney's Farm | 22% THC potency + ready in 7-9 weeks | Premium genetics with germination guarantee | Order today!,https://seedsherenow.com/shop/zkittlez-og-autoflower-barneys-farm/,Seeds Here Now,,2025-12-27T21:26:18-08:00,https://seedsherenow.com/wp-admin/admin-ajax.php?action=rank_math_overlay_thumb&id=1117038&type=shn-logo&hash=35d9e54802e6e831c1e2c40e6b51ff53,https://seedsherenow.com/wp-admin/admin-ajax.php?action=rank_math_overlay_thumb&id=1117038&type=shn-logo&hash=35d9e54802e6e831c1e2c40e6b51ff53,1460,1800,Zkittlez OG seeds,image/jpeg,summary_large_image,Zkittlez OG Autoflower Cannabis Seeds For Sale | Dense Buds,Zkittlez OG Auto seeds by Barney's Farm | 22% THC potency + ready in 7-9 weeks | Premium genetics with germination guarantee | Order today!,@SeedsHeredotNow,@djbillywonka,https://seedsherenow.com/wp-admin/admin-ajax.php?action=rank_math_overlay_thumb&id=1117038&type=shn-logo&hash=35d9e54802e6e831c1e2c40e6b51ff53,image-prioritizer 1.0.0-beta2,https://seedsherenow.com/wp-content/uploads/2025/07/cropped-android-chrome-512x512-2-270x270.png,Zkittlez OG Autoflower Cannabis Seeds For Sale | Dense Buds,"1.0, 10.0, 30.0, 38.88, 44.88, 48.88, 54.88, 58.88, 68.88",1,68.88,37.66,18,"euphoric, creative, focused, relaxing, happy",euphoric,"lemon, berry, earthy, sweet, spicy, pine, citrus",lemon,57,"https://seedsherenow.com/wp-content/uploads/2025/08/cropped-SHN_logo.png.webp, https://seedsherenow.com/wp-content/themes/seeds-here-now-2025/images/search-normal.svg, https://seedsherenow.com/wp-content/themes/seeds-here-now-2025/images/user.svg, https://seedsherenow.com/wp-content/themes/seeds-here-now-2025/images/shopping-cart-white.svg, https://seedsherenow.com/wp-content/uploads/2025/09/BFS-ZKOG-AUTO-FEM-650x801.jpg",FALSE,Crockett Family Farms,Zkittlez OG (Autoflower) &#8211; Barney&#8217;s Farm,"['JSON-LD', 'Meta Tags', 'Tables', 'Pricing', 'Cannabis Data', 'Media Assets', 'Awards', 'Genetics']",8,52.9,Standard,77,Zkittlez OG (Autoflower) &#8211; Barney&#8217;s Farm,Zkittlez OG Auto seeds by Barney's Farm (Zkittlez x OG Kush) bring high yields and 7-9 week harvests with fruity sweetness. Order today.,Barney's Farm,BFS-ZKOG-AUTO-FEM,38.88,USD,https://schema.org/InStock,instock,BFS-ZKOG-AUTO-FEM,Price,$38.88 - $54.88,Availability,In stock,"1 Seed, 3 Seeds, 5 Seeds, 10 Seeds",Barney's Farm,18-22%,Zkittlez x OG Kush,Autoflower,Indica-dominant hybrid,18% to 22%,1%,7 to 9 weeks,High,Beginner-Friendly,"Fruity, sweet, earthy, citrus","Euphoric, relaxing, happy, creative, hungry, uplifting",16-20%,17-21%,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds Here Now,Seeds Here Now,https://seedsherenow.com/shop/z-up-auto-autoflower-fast-buds/,2026-01-12T17:28:00.286295,seedsherenow.com,2,"width=device-width, initial-scale=1","Z - Up autoflower cannabis seeds with 22 THC, rich scent, and stress relief effects. Flower in 7-9 weeks. Order today from SeedsHereNow.com.","follow, index, max-snippet:-1, max-video-preview:-1, max-image-preview:large",en_US,product,Buy Z - Up Autoflower Cannabis Seeds | Guaranteed Delivery,"Z - Up autoflower cannabis seeds with 22 THC, rich scent, and stress relief effects. Flower in 7-9 weeks. Order today from SeedsHereNow.com.",https://seedsherenow.com/shop/z-up-auto-autoflower-fast-buds/,Seeds Here Now,,2025-12-22T13:22:02-08:00,https://seedsherenow.com/wp-admin/admin-ajax.php?action=rank_math_overlay_thumb&id=1096931&type=shn-logo&hash=22e642b71ec99a009b66e0d5f369b832,https://seedsherenow.com/wp-admin/admin-ajax.php?action=rank_math_overlay_thumb&id=1096931&type=shn-logo&hash=22e642b71ec99a009b66e0d5f369b832,1622,2000,Z-Up Auto (Autoflower) - Fast Buds,image/jpeg,summary_large_image,Buy Z - Up Autoflower Cannabis Seeds | Guaranteed Delivery,"Z - Up autoflower cannabis seeds with 22 THC, rich scent, and stress relief effects. Flower in 7-9 weeks. Order today from SeedsHereNow.com.",@SeedsHeredotNow,@SeedsHeredotNow,https://seedsherenow.com/wp-admin/admin-ajax.php?action=rank_math_overlay_thumb&id=1096931&type=shn-logo&hash=22e642b71ec99a009b66e0d5f369b832,image-prioritizer 1.0.0-beta2,https://seedsherenow.com/wp-content/uploads/2025/07/cropped-android-chrome-512x512-2-270x270.png,Buy Z - Up Autoflower Cannabis Seeds | Guaranteed Delivery,"1.0, 10.0, 30.0, 33.5, 41.88, 58.88, 68.88, 74.88",1,74.88,36.76,22,"creative, relaxing, happy",creative,"lemon, earthy, sweet, spicy, diesel, pine, citrus",lemon,57,"https://seedsherenow.com/wp-content/uploads/2025/08/cropped-SHN_logo.png.webp, https://seedsherenow.com/wp-content/themes/seeds-here-now-2025/images/search-normal.svg, https://seedsherenow.com/wp-content/themes/seeds-here-now-2025/images/user.svg, https://seedsherenow.com/wp-content/themes/seeds-here-now-2025/images/shopping-cart-white.svg, https://seedsherenow.com/wp-content/uploads/2025/04/Z-Up-Auto-Autoflower-Fast-Buds.jpg",FALSE,Crockett Family Farms,Z &#8211; Up (Autoflower) &#8211; Fast Buds,"['JSON-LD', 'Meta Tags', 'Tables', 'Pricing', 'Cannabis Data', 'Media Assets', 'Awards', 'Genetics']",8,44.5,Standard,65,Z &#8211; Up (Autoflower) &#8211; Fast Buds,"Z-up Auto Seeds – Auto Simplicity, Proven Genetics, Great Flavor Z-Up Auto seeds bring flavor, vigor, and straight-up ease to your grow. This Autoflower Hybrid cross is bred from Z-Up Auto x Z-Up Auto, tuned for real-world gardens and consistent runs. It finishes in about 7 to 9 weeks, so you spend less time stressing [&hellip;]",Ethos Genetics,FB-ZUPA,41.88,USD,https://schema.org/InStock,instock,FB-ZUPA,Price,$41.88 ,Availability,In stock,Choose an option3pk5pk3pk5pkClear,,,,,,22% to 25%,,7 to 9 weeks,,,,,,,,"Rich, appealing scent with layered complexity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seeds Here Now,Seeds Here Now,https://seedsherenow.com/shop/wedding-cake-autoflower-barneys-farm/,2026-01-12T17:28:00.486143,seedsherenow.com,2,"width=device-width, initial-scale=1",Wedding Cake Auto seeds from Barney's Farm | 25% THC potency + ready in 8 weeks | Premium genetics with germination guarantee | Order today!,"index, follow, max-snippet:-1, max-video-preview:-1, max-image-preview:large",en_US,product,Order Wedding Cake Autoflower Cannabis Seeds | Rich Terpenes,Wedding Cake Auto seeds from Barney's Farm | 25% THC potency + ready in 8 weeks | Premium genetics with germination guarantee | Order today!,https://seedsherenow.com/shop/wedding-cake-autoflower-barneys-farm/,Seeds Here Now,,2025-12-31T21:25:21-08:00,https://seedsherenow.com/wp-admin/admin-ajax.php?action=rank_math_overlay_thumb&id=1117049&type=shn-logo&hash=77e013c55c0bb2e4829998dffd3f30ae,https://seedsherenow.com/wp-admin/admin-ajax.php?action=rank_math_overlay_thumb&id=1117049&type=shn-logo&hash=77e013c55c0bb2e4829998dffd3f30ae,1460,1800,Wedding Cake seeds,image/jpeg,summary_large_image,Order Wedding Cake Autoflower Cannabis Seeds | Rich Terpenes,Wedding Cake Auto seeds from Barney's Farm | 25% THC potency + ready in 8 weeks | Premium genetics with germination guarantee | Order today!,@SeedsHeredotNow,@djbillywonka,https://seedsherenow.com/wp-admin/admin-ajax.php?action=rank_math_overlay_thumb&id=1117049&type=shn-logo&hash=77e013c55c0bb2e4829998dffd3f30ae,image-prioritizer 1.0.0-beta2,https://seedsherenow.com/wp-content/uploads/2025/07/cropped-android-chrome-512x512-2-270x270.png,Order Wedding Cake Autoflower Cannabis Seeds | Rich Terpenes,"1.0, 10.0, 30.0, 38.88, 44.88, 48.88, 51.66, 64.88, 68.88, 78.88",1,78.88,40.41,22,"euphoric, creative, relaxing, happy, calming",euphoric,"lemon, berry, earthy, sweet",lemon,57,"https://seedsherenow.com/wp-content/uploads/2025/08/cropped-SHN_logo.png.webp, https://seedsherenow.com/wp-content/themes/seeds-here-now-2025/images/search-normal.svg, https://seedsherenow.com/wp-content/themes/seeds-here-now-2025/images/user.svg, https://seedsherenow.com/wp-content/themes/seeds-here-now-2025/images/shopping-cart-white.svg, https://seedsherenow.com/wp-content/uploads/2025/09/BFS-WEDC-AUTO-FEM-650x801.jpg",FALSE,Crockett Family Farms,Wedding Cake (Autoflower) &#8211; Barney&#8217;s Farm,"['JSON-LD', 'Meta Tags', 'Tables', 'Pricing', 'Cannabis Data', 'Media Assets', 'Awards', 'Genetics']",8,52.9,Standard,77,Wedding Cake (Autoflower) &#8211; Barney&#8217;s Farm,Wedding Cake Auto seeds by Barney's Farm (Wedding Cake x BF Super Auto #1) deliver 22-25% THC and sweet vanilla flavors. A proven favorite among growers—shop now.,Barney's Farm,BFS-WEDC-AUTO-FEM,44.88,USD,https://schema.org/InStock,instock,BFS-WEDC-AUTO-FEM,Price,$44.88 - $64.88,Availability,In stock,"1 Seed, 3 Seeds, 5 Seeds, 10 Seeds",Barney's Farm,,Wedding Cake x BF Super Auto # 1,Autoflower,,22% to 25%,1%,8 to 10 weeks,High,Beginner-Friendly,"Sweet, earthy, vanilla, creamy","Relaxing, euphoric, happy, creative, stress relief, calming",18-22%,,1,,22-25%,Indica-dominant hybrid,20-23%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
