strain_id,seed_bank,strain_name_raw,awards_raw,breeder_name_raw,cbd_content_raw,cbd_max_raw,cbd_min_raw,cbd_range_raw,cbn_content_raw,climate_raw,description_raw,difficulty_raw,dominant_type_raw,effects_all_raw,flavors_all_raw,flowering_time_raw,flowering_type_raw,generation_raw,genetics_lineage_raw,height_indoor_raw,height_outdoor_raw,height_raw,indica_percentage_raw,is_hybrid_raw,s3_html_key_raw,sativa_percentage_raw,scraped_at_raw,seed_type_raw,source_url_raw,suitable_environments_raw,terpenes_raw,thc_average_raw,thc_content_raw,thc_max_raw,thc_min_raw,thc_range_raw,total_grow_time_raw,yield_indoor_raw,yield_outdoor_raw,flowering_time_days_clean,height_indoor_cm_clean,height_outdoor_cm_clean,yield_indoor_g_m2_clean,yield_outdoor_g_plant_clean,total_grow_time_days_clean,ruderalis_percentage_clean,filial_type_clean,breeding_status_clean,strain_name_normalized,aka_names_clean,strain_name_no_aka,similar_spelling_clean,is_autoflower_clean,autoflower_seed_to_harvest_days_min_clean,autoflower_seed_to_harvest_days_max_clean,strain_name_extracted
f0ace5f3-6a57-436e-9ac9-d4e0cc7acd4b,north_atlantic,DISCONTINUED (temporarily) Zenith (F) [LIMITED],,,100,,,,,,Buy DISCONTINUED (temporarily) Zenith (F) [LIMITED] online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/56d77dd06672cb22.html,,2026-01-12T14:54:57.953807,,https://www.northatlanticseed.com/product/zenith-f/,,6,,,0,0,,,,,,,,,,,,,,discontinued (temporarily) zenith (f) [limited],,DISCONTINUED (temporarily) Zenith (F) [LIMITED],discontinuedtemporarilyzenithflimited,FALSE,,,Zenith
a1e10dc2-0e02-4b05-8f73-e47eee2b6ca1,north_atlantic,Pretty Wicked,,,100,,,,,,Buy Pretty Wicked Auto [Formerly Zazzafraz F2 Auto] online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/be0769fbc41599d1.html,,2026-01-12T14:54:58.141220,,https://www.northatlanticseed.com/product/pretty-wicked-auto-formerly-zazzafraz-f2-auto/,,,,,0,0,,,,,,,,,,,,,,pretty wicked,,Pretty Wicked,prettywicked,TRUE,,,Pretty Wicked Formerly Zazzafraz
229b34a3-677e-446e-95dc-2a2ead4b0dbf,north_atlantic,ZaZa Skunk (F),,,100,,,,,,Buy ZaZa Skunk (F) online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,spicy,,,,,,,,,FALSE,html/7ad63cbb43836927.html,,2026-01-12T14:54:58.330674,,https://www.northatlanticseed.com/product/zaza-skunk-f/,,,,,0,0,,,,,,,,,,,,,,zaza skunk (f),,ZaZa Skunk (F),zazaskunkf,FALSE,,,Zaza Skunk
1e85fa30-7490-4946-b213-0d0449921276,north_atlantic,Zamaldelica x Kali China (F),,,40,,,,,,Buy Zamaldelica x Kali China (F) online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/ba392ed74e9d5658.html,,2026-01-12T14:54:58.514806,,https://www.northatlanticseed.com/product/zamaldelica-x-kali-china-f/,,5,,,0,0,,,,,,,,,,,,,,zamaldelica x kali china (f),,Zamaldelica x Kali China (F),zamaldelicaxkalichinaf,FALSE,,,Zamaldelica X Kali China
c65c7951-6aeb-4b73-95d2-69c4300109d3,north_atlantic,Zamaldelica,,,100,,,,,,Buy Zamaldelica Auto online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/7d4e525aa0b8c0ae.html,,2026-01-12T14:54:58.704456,,https://www.northatlanticseed.com/product/new-zamaldelica-auto/,,,,,0,0,,,,,,,,,,,,,,zamaldelica,,Zamaldelica,zamaldelica,TRUE,,,New Zamaldelica
04c53a7f-4124-4e5f-8e4c-d670bfd57e84,north_atlantic,Zamaldelica (R),,,100,,,,,,Buy Zamaldelica (R) online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/bf4ffff178bbb807.html,,2026-01-12T14:54:58.881489,,https://www.northatlanticseed.com/product/zamaldelica-r/,,4,,,0,0,,,,,,,,,,,,,,zamaldelica (r),,Zamaldelica (R),zamaldelicar,FALSE,,,Zamaldelica
8ba41bec-c05b-4c68-852a-0599c8bbea65,north_atlantic,Zamaldelica (F),,,100,,,,,,Buy Zamaldelica (F) online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/8ae759ac34950376.html,,2026-01-12T14:54:59.067091,,https://www.northatlanticseed.com/product/new-zamaldelica-f/,,,,,0,0,,,,,,,,,,,,,,zamaldelica (f),,Zamaldelica (F),zamaldelicaf,FALSE,,,New Zamaldelica
660cce75-1f10-4395-b231-30e4b764554f,north_atlantic,Zallah Bread (F),,,100,,,,,,Buy Zallah Bread (F) online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/1f3e21fea9c736d3.html,,2026-01-12T14:54:59.252989,,https://www.northatlanticseed.com/product/zallah-bread-f/,,,,,0,0,,,,,,,,,,,,,,zallah bread (f),,Zallah Bread (F),zallahbreadf,FALSE,,,Zallah Bread
079d69f4-7e6a-49e6-8dce-642f221f6c57,north_atlantic,Zacatecas Tribute (F),,,100,,,,,,Buy Zacatecas Tribute (F) online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/08627beb398d59f1.html,,2026-01-12T14:54:59.422027,,https://www.northatlanticseed.com/product/zacatecas-tribute-f/,,,,,0,0,,,,,,,,,,,,,,zacatecas tribute (f),,Zacatecas Tribute (F),zacatecastributef,FALSE,,,Zacatecas Tribute
9485d7ed-9eff-4029-ab25-7701720aec06,north_atlantic,Zacatecas Tribute (R),,,100,,,,,,Buy Zacatecas Tribute (R) online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/d27e7faede3f20e6.html,,2026-01-12T14:54:59.618944,,https://www.northatlanticseed.com/product/zacatecas-tribute-r/,,,,,0,0,,,,,,,,,,,,,,zacatecas tribute (r),,Zacatecas Tribute (R),zacatecastributer,FALSE,,,Zacatecas Tribute
2235dd6c-4025-4fe8-9032-a14331481765,north_atlantic,Z-up,,,100,,,,,,Buy Z-up Auto online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/8899d5c43b7c9d30.html,,2026-01-12T14:54:59.819034,,https://www.northatlanticseed.com/product/z-up-auto/,,,,,0,0,,,,,,,,,,,,,,z-up,,Z-up,zup,TRUE,,,Z Up
c6ad1db2-5830-42ed-a4c3-609d0aaad9f8,north_atlantic,Z PavÃÂ© (F),,,100,,,,,,Buy Z PavÃÂ© (F) online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/ae32d24ec0f6720c.html,,2026-01-12T14:55:00.071750,,https://www.northatlanticseed.com/product/new-z-pave-f/,,,,,0,0,,,,,,,,,,,,,,z pavãâ© (f),,Z PavÃÂ© (F),zpavãâf,FALSE,,,New Z Pave
88ebc838-0049-473b-9f81-e9dfc831fbba,north_atlantic,Original Z OG,,,100,,,,,,Buy Original Z OG Auto online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/3084694b98da9d4d.html,,2026-01-12T14:55:00.259351,,https://www.northatlanticseed.com/product/original-z-og-auto/,,,,,0,0,,,,,,,,,,,,,,original z og,,Original Z OG,originalzog,TRUE,,,Original Z Og
8210e07f-1d96-4edf-9693-45392b077d11,north_atlantic,Z OG (F),,,100,,,,,,Buy Z OG (F) online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,spicy,,,,,,,,,FALSE,html/ad269da0acf8fbd4.html,,2026-01-12T14:55:00.459792,,https://www.northatlanticseed.com/product/z-og-f/,,,,,0,0,,,,,,,,,,,,,,z og (f),,Z OG (F),zogf,FALSE,,,Z Og
be9ab07d-7da8-40bf-841d-0b39d406339d,north_atlantic,Z Lime Razzle (F),,,100,,,,,,Buy Z Lime Razzle (F) online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/7e32604197540c90.html,,2026-01-12T14:55:00.633751,,https://www.northatlanticseed.com/product/z-lime-razzle-f-presale/,,,,,0,0,,,,,,,,,,,,,,z lime razzle (f),,Z Lime Razzle (F),zlimerazzlef,FALSE,,,Z Lime Razzle F
8c7f2ea5-f833-4908-818c-45e365639b86,north_atlantic,Z Lime Pie (F) [KEY LIME PIE DROP],,,100,,,,,,Buy Z Lime Pie (F) [KEY LIME PIE DROP] online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/8f076229da69ebe0.html,,2026-01-12T14:55:00.837032,,https://www.northatlanticseed.com/product/z-lime-pie-f-key-lime-pie-drop/,,,,,0,0,,,,,,,,,,,,,,z lime pie (f) [key lime pie drop],,Z Lime Pie (F) [KEY LIME PIE DROP],zlimepiefkeylimepiedrop,FALSE,,,Z Lime Pie F Key Lime Pie
32874c08-bfd0-4c6f-a331-dc4690c790f7,north_atlantic,Z Gum Bomb (F),,,100,,,,,,Buy Z Gum Bomb (F) online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/38e24cf6463feb74.html,,2026-01-12T14:55:00.997942,,https://www.northatlanticseed.com/product/z-gum-bomb-f/,,,,,0,0,,,,,,,,,,,,,,z gum bomb (f),,Z Gum Bomb (F),zgumbombf,FALSE,,,Z Gum Bomb
2fe305f1-105b-4b76-8621-96c0fc3ad72d,north_atlantic,Z Cake (F),,,100,,,,,,Buy Z Cake (F) online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/fe7b5837f30743d1.html,,2026-01-12T14:55:01.219892,,https://www.northatlanticseed.com/product/z-cake-f/,,,,,0,0,,,,,,,,,,,,,,z cake (f),,Z Cake (F),zcakef,FALSE,,,Z Cake
f3b92181-2a24-493f-adde-b05e5f358c23,north_atlantic,AGE VERIFICATION,,,2,,,,,,Buy Z Auto online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/95b43b1a0aa0976b.html,,2026-01-12T14:55:01.429828,,https://www.northatlanticseed.com/product/z-auto-2/,,5,,,0,0,,,,,,,,,,,,,,age verification,,AGE VERIFICATION,ageverification,TRUE,,,Z 2
b747397b-92be-4964-83aa-63a224680796,north_atlantic,AGE VERIFICATION,,,2,,,,,,Buy Z Auto online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/0169c5a9ded04d74.html,,2026-01-12T14:55:01.664639,,https://www.northatlanticseed.com/product/z-auto/,,5,,,0,0,,,,,,,,,,,,,,age verification,,AGE VERIFICATION,ageverification,TRUE,,,Z
06715d15-9fd4-4f5e-9b73-00856da5051b,north_atlantic,AGE VERIFICATION,,,100,,,,,,Buy Z Auto online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/57bbf49b3e25628d.html,,2026-01-12T14:55:01.870008,,https://www.northatlanticseed.com/product/z-auto-3/,,,,,24,24,,,,,,,,,,,,,,age verification,,AGE VERIFICATION,ageverification,TRUE,,,Z 3
981140f1-6eac-4239-81ef-d225e5c5f671,north_atlantic,Yuzu Sour,,,100,,,,,,Buy Yuzu Sour Auto online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/32df2b2a81ac34c2.html,,2026-01-12T14:55:02.105146,,https://www.northatlanticseed.com/product/yuzu-sour-auto/,,,,,0,0,,,,,,,,,,,,,,yuzu sour,,Yuzu Sour,yuzusour,TRUE,,,Yuzu Sour
a4619b8c-8bbb-458f-8552-c32f40f26ab8,north_atlantic,Illuminauto #85 YogiÃ¢ÂÂs Stash,,,100,,,,,,Buy Illuminauto #85 YogiÃ¢ÂÂs Stash Auto online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/deb89d8add6b87f9.html,,2026-01-12T14:55:02.301256,,https://www.northatlanticseed.com/product/illuminauto-85-yogis-stash-f/,,,,,0,0,,,,,,,,,,,,,,illuminauto #85 yogiã¢ââs stash,,Illuminauto #85 YogiÃ¢ÂÂs Stash,illuminauto85yogiãââsstash,TRUE,,,Illuminauto 85 Yogis Stash
8aa4d02d-3521-4fd4-9e59-ef583c780588,north_atlantic,Yikes (F),,,100,,,,,,Buy Yikes (F) online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/054fcf284edbdc15.html,,2026-01-12T14:55:02.541531,,https://www.northatlanticseed.com/product/new-yikes-f/,,,,,0,0,,,,,,,,,,,,,,yikes (f),,Yikes (F),yikesf,FALSE,,,New Yikes
8b82171a-1833-4766-b6f4-3c21a25fb507,north_atlantic,(Yellow Zushi X Blue Zushi) X Slurricane #44 (F) [Slurricane #44 Drop],,,100,,,,,,Buy (Yellow Zushi X Blue Zushi) X Slurricane #44 (F) [Slurricane #44 Drop] online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/4e18d13d20dba306.html,,2026-01-12T14:55:02.754027,,https://www.northatlanticseed.com/product/yellow-zushi-x-blue-zushi-x-slurricane-44-f-slurricane-44-drop/,,,,,0,0,,,,,,,,,,,,,,(yellow zushi x blue zushi) x slurricane #44 (f) [slurricane #44 drop],,(Yellow Zushi X Blue Zushi) X Slurricane #44 (F) [Slurricane #44 Drop],yellowzushixbluezushixslurricane44fslurricane44drop,FALSE,,,Yellow Zushi X Blue Zushi X Slurricane 44 F Slurricane 44
502eaac0-3b1f-46dc-8ae6-cdf07db78341,north_atlantic,Ya Smell Me [KEY LIME PIE DROP] (F),,,100,,,,,,Buy Ya Smell Me [KEY LIME PIE DROP] (F) online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/6dd30b4bdad1e30b.html,,2026-01-12T14:55:02.933035,,https://www.northatlanticseed.com/product/ya-smell-me-key-lime-pie-drop-f/,,,,,0,0,,,,,,,,,,,,,,ya smell me [key lime pie drop] (f),,Ya Smell Me [KEY LIME PIE DROP] (F),yasmellmekeylimepiedropf,FALSE,,,Ya Smell Me Key Lime Pie
4b985e11-d553-4681-bcb6-931a50c4358b,north_atlantic,Ethos XXX x Ocifer [TESTER],,,100,,,,,,Buy Ethos XXX x Ocifer [TESTER] online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/0cecdffed9aeccc9.html,,2026-01-12T14:55:03.129136,,https://www.northatlanticseed.com/product/ethos-xxx-x-ocifer-tester/,,,,,0,0,,,,,,,,,,,,,,ethos xxx x ocifer [tester],,Ethos XXX x Ocifer [TESTER],ethosxxxxocifertester,FALSE,,,Ethos Xxx X Ocifer
b09e58ac-ac84-4f86-8d98-6fe901aef294,north_atlantic,XXX (F),,,100,,,,,,Buy XXX (F) online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/60b10208330a827c.html,,2026-01-12T14:55:03.322338,,https://www.northatlanticseed.com/product/xxx-f/,,,,,0,0,,,,,,,,,,,,,,xxx (f),,XXX (F),xxxf,FALSE,,,Xxx
d3f39d15-d1d5-4275-868a-9d0bbb121593,north_atlantic,Auto XL,,,100,,,,,,Buy Auto XL Auto online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/57eb1e6d35cf7498.html,,2026-01-12T14:55:03.511121,,https://www.northatlanticseed.com/product/auto-xl-auto/,,,,,0,0,,,,,,,,,,,,,,auto xl,,Auto XL,autoxl,TRUE,,,Auto Xl
c6e51661-e16e-4099-b229-1b5698e92d46,north_atlantic,Premium X Slurricane #44 (F) [Slurricane #44 Drop],,,100,,,,,,Buy Premium X Slurricane #44 (F) [Slurricane #44 Drop] online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/ed71798d00c5f174.html,,2026-01-12T14:55:03.758254,,https://www.northatlanticseed.com/product/premium-x-slurricane-44-f-slurricane-44-drop/,,,,,0,0,,,,,,,,,,,,,,premium x slurricane #44 (f) [slurricane #44 drop],,Premium X Slurricane #44 (F) [Slurricane #44 Drop],premiumxslurricane44fslurricane44drop,FALSE,,,Premium X Slurricane 44 F Slurricane 44
5ac13362-71fa-491b-9192-91e3688e6dc0,north_atlantic,Wrank S1 (F) [ETHOS 4/20 DROP],,,100,,,,,,Buy Wrank S1 (F) [ETHOS 4/20 DROP] online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/4acb9929a485abed.html,,2026-01-12T14:55:03.941144,,https://www.northatlanticseed.com/product/wrank-s1-f-ethos-4-20-drop/,,,,,0,0,,,,,,,,,,,,,,wrank s1 (f) [ethos 4/20 drop],,Wrank S1 (F) [ETHOS 4/20 DROP],wranks1fethos420drop,FALSE,,,Wrank S1 F Ethos
23b00f0c-ecc0-4cd0-951a-298e6747eb2d,north_atlantic,Wrank R2 (F),,,100,,,,,,Buy Wrank R2 (F) online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/1ede9e2fb3642972.html,,2026-01-12T14:55:04.108654,,https://www.northatlanticseed.com/product/wrank-r2-f/,,,,,0,0,,,,,,,,,,,,,,wrank r2 (f),,Wrank R2 (F),wrankr2f,FALSE,,,Wrank
c5e15ece-170c-4c49-8c06-7696526bac4b,north_atlantic,Wonder Pie (F),,,100,,,,,,Buy Wonder Pie (F) online from North Atlantic Seed Co. Voted #1 by the ICA Cannabis Awards. Fast shipping & premium genetics.,,,,,,,,,,,,,FALSE,html/e082c574fb2caab8.html,,2026-01-12T14:55:04.324024,,https://www.northatlanticseed.com/product/wonder-pie/,,,,,0,0,,,,,,,,,,,,,,wonder pie (f),,Wonder Pie (F),wonderpief,FALSE,,,Wonder Pie
